gene_id	gene_name	flight1	flight2	flight3	ground1	ground2	ground3
AT1G55964	AT1G55964	0	0	0	0	0	0
AT1G55970	HAC04	1.244283	1.835559	2.156377	1.718207	2.410661	2.025582
AT1G55980	AT1G55980	2.347391	1.792308	1.001491	1.212571	1.637281	3.781612
AT1G55990	AT1G55990	13.295132	25.531719	6.589621	20.16735	34.333425	52.759837
AT1G56000	AT1G56000	14.484578	13.542449	12.372801	11.007786	11.472698	6.539266
AT1G56010	NAC021	77.969349	95.943003	98.927937	53.322235	72.762456	65.267038
AT1G56020	AT1G56020	4.293005	3.554368	5.753598	10.62668	5.252696	5.424357
AT1G56030	PUB57	0	0	0	0	0	0
AT1G56040	PUB58	0	0	0	0	0	0
AT1G56045	RPL41E	1136.649891	1233.089261	1483.210228	1952.064457	1995.529718	1967.537624
AT1G56050	AT1G56050	7.160124	4.267291	4.354268	11.429618	9.187496	10.876813
AT1G56060	AT1G56060	0.736006	0	2.685928	0	0.262579	0
AT1G56070	LOS1	427.619494	405.630406	396.505368	497.201362	379.804021	402.617819
AT1G56080	AT1G56080	12.602692	18.161949	18.275084	16.624609	16.115138	17.070034
AT1G56085	AT1G56085	0	0	0	0	0	0.855818
AT1G56090	AT1G56090	11.591993	15.110678	11.037515	7.592444	10.715259	6.289485
AT1G56100	AT1G56100	0	0	0	0	0	0
AT1G56110	NOP56	100.245208	83.98894	89.065326	169.341364	94.832811	106.131714
AT1G56120	AT1G56120	0.804259	1.00086	0.476337	0.740824	1.319022	0.424914
AT1G56130	AT1G56130	1.331412	1.313034	1.344132	1.577953	1.304407	1.467566
AT1G56140	AT1G56140	24.279004	20.487492	26.468841	22.061856	24.39569	23.044916
AT1G56145	AT1G56145	27.011124	23.002358	30.142431	22.508619	24.338327	21.787371
AT1G56150	SAUR71	0	1.115165	0	2.132893	1.58831	0.432909
AT1G56160	ATMYB72	0	0	0	10.141245	0.651093	2.393736
AT1G56165	AT1G56165	0.98904	0.501034	1.555276	0.765973	0.32564	0.9652
AT1G56170	NFYC2	8.149755	8.273082	5.369882	8.565405	5.793485	8.808875
AT1G56180	AT1G56180	13.714391	13.612719	16.351118	11.004665	10.985986	8.60368
AT1G56190	AT1G56190	60.606192	55.030226	60.957569	79.769803	70.741531	75.349584
AT1G56200	emb1303	224.952759	264.048241	229.242179	103.065794	164.64971	132.713146
AT1G56210	AT1G56210	9.135856	12.372784	12.611538	13.879469	11.273253	10.522324
AT1G56220	AT1G56220	771.917856	701.116428	957.090793	190.371194	363.770603	289.648433
AT1G56230	AT1G56230	30.914541	23.871256	27.637591	23.375633	24.352334	27.372485
AT1G56233	AT1G56233	0	0	0	0	0	0
AT1G56240	PP2B13	0.038928	0.45743	0.73543	0.409861	0.113915	0.532329
AT1G56242	AT1G56242	0	0	0	0	0.050665	0
AT1G56250	VBF	0	0.108417	0.32299	0	0	0
AT1G56260	AT1G56260	1.794476	3.856384	2.865732	3.953314	4.063991	5.108285
AT1G56270	AT1G56270	0	0	0	0	0	0
AT1G56280	ATDI19	617.021337	979.444227	697.37463	360.850017	556.264967	503.04684
AT1G56290	AT1G56290	12.733073	9.22784	7.849563	11.426578	8.561196	10.242641
AT1G56300	AT1G56300	3.80209	1.326042	2.912893	4.584961	10.626695	3.816599
AT1G56310	AT1G56310	3.635333	4.736497	3.894697	4.993693	4.380809	4.527035
AT1G56320	AT1G56320	25.377782	62.142959	22.995827	73.16833	59.092835	67.650067
AT1G56330	SAR1B	202.596216	199.318516	182.919662	301.013202	227.618054	266.504665
AT1G56340	CRT1	159.034831	141.676715	162.819301	319.055083	217.25299	238.15153
AT1G56345	AT1G56345	1.941694	3.253367	3.471896	4.259178	3.642443	3.056413
AT1G56350	PRFB2	3.342616	4.583166	4.766381	6.508834	5.110004	5.567347
AT1G56360	PAP6	0	0	0	0	0	0
AT1G56380	AT1G56380	0	0	0	0	0	0
AT1G56385	AT1G56385	0	0	0	0	0	0
AT1G56390	AT1G56390	0	0	0	0	0	0
AT1G56400	AT1G56400	0	0	0	0	0	0
AT1G56410	HSP70-18	0	0	0	0	0.110515	0
AT1G56415	AT1G56415	0	0	0	0	0	0
AT1G56418	AT1G56418	0	0	0	0	0	0
AT1G56420	AT1G56420	6.953706	8.35571	7.918468	11.695228	9.027406	11.841289
AT1G56423	AT1G56423	17.979142	18.445088	17.298647	17.562194	16.08148	15.079309
AT1G56430	NAS4	0.873909	3.151246	1.683347	8.72395	5.370335	12.959612
AT1G56440	TPR5	11.155559	9.686437	10.988047	13.356981	14.104173	12.389409
AT1G56450	PBG1	154.044684	152.855543	167.306716	183.821235	149.246645	145.002464
AT1G56460	AT1G56460	37.499297	40.17451	36.032898	22.926779	27.659709	24.394174
AT1G56470	AT1G56470	4.44281	0	1.562743	1.815843	0	0
AT1G56480	AT1G56480	0	0	0	0	0	0
AT1G56490	AT1G56490	0	0	0	0	0	0
AT1G56500	AT1G56500	2.8745	3.468872	3.703985	2.670552	3.411875	2.981956
AT1G56510	WRR4	0	0	0	0.050725	0.014835	0.033308
AT1G56520	AT1G56520	0	0	0	0.042027	0.030727	0.028745
AT1G56530	AT1G56530	0	0	0	0	0	0
AT1G56540	AT1G56540	1.689256	1.538682	1.731112	1.347286	1.537742	2.363829
AT1G56550	RGXT3	26.963376	29.958619	29.184525	23.190184	24.897954	25.11753
AT1G56553	AT1G56553	0	0	0	0	0	0
AT1G56555	AT1G56555	0.371738	0	0.207138	0.741739	3.851528	1.18988
AT1G56560	INVA	11.900985	12.628495	9.266282	10.453108	13.47882	12.926885
AT1G56570	PCMP-E64	1.220648	0.595426	0.665836	2.109321	1.133713	1.541002
AT1G56580	SVB	65.186833	77.498308	105.578594	213.387065	152.351339	181.078396
AT1G56590	AP3M	13.420603	12.142573	12.160287	14.616806	12.525407	12.347715
AT1G56600	GOLS2	7.51271	7.175964	7.070496	2.379782	6.551093	3.178119
AT1G56605	AT1G56605	0	0	0	0	0	0
AT1G56610	AT1G56610	5.332776	4.84079	8.640104	4.878875	6.958667	5.85313
AT1G56612	AT1G56612	9.518858	10.271835	9.303132	6.055855	11.6975	8.539487
AT1G56620	AT1G56620	0	0	0	0	0	0
AT1G56630	AT1G56630	9.045062	10.852159	9.778232	11.513697	8.20719	7.677082
AT1G56640	AT1G56640	0	0	0	0	0	0
AT1G56650	MYB75	0	0	0	0	0	0
AT1G56660	AT1G56660	64.567381	77.73513	59.669867	50.315332	57.551442	56.887889
AT1G56670	LIP4	2.291591	5.846353	5.808992	5.277903	6.00002	5.093977
AT1G56675	AT1G56675	0.008181	0.109131	0.031793	0.139467	0.161979	0.107764
AT1G56680	AT1G56680	7.496775	3.919681	10.346219	10.30359	5.628194	7.354118
AT1G56690	PCMP-H69	0.78713	0.629375	1.110826	1.578685	2.103508	1.655071
AT1G56700	AT1G56700	177.083642	169.173494	192.250755	81.153748	113.397994	99.791628
AT1G56710	AT1G56710	0.438236	0	0.1065	0	0	0
AT1G56720	AT1G56720	7.514641	8.325816	7.30293	6.750774	7.36255	8.905412
AT1G56730	AT1G56730	0	0	0	0	0	0
AT1G56740	AT1G56740	0	0	0	0	0	0
AT1G56850	AT1G56850	0	0	0	0	0	0
AT1G56940	AT1G56940	0	0	0	0	0	0
AT1G57150	AT1G57150	0	0	0	0	0	0
AT1G57170	AT1G57170	0	0	0	0	0	0
AT1G57270	AT1G57270	0	0	0	0	0	0
AT1G57290	AT1G57290	0	0	0	0	0	0
AT1G57310	AT1G57310	0	0	0	0	0	0
AT1G57420	AT1G57420	0	0	0	0	0	0
AT1G57450	AT1G57450	0	0	0	0	0	0
AT1G57460	AT1G57460	0	0	0	0	0	0
AT1G57540	AT1G57540	31.566866	10.460306	26.310842	28.443938	36.623971	20.801748
AT1G57550	AT1G57550	0	0	0	0	0	0
AT1G57560	AtMYB50	8.910126	5.982343	6.546952	7.939216	7.752009	7.873515
AT1G57565	AT1G57565	0	0	0	0	0	0
AT1G57570	JAL14	2.535685	1.767424	3.226559	1.625054	1.279871	1.381229
AT1G57580	AT1G57580	0	0	0	0	0	0
AT1G57590	PAE2	7.419781	7.940553	5.619617	10.130626	5.770402	7.224021
AT1G57600	AT1G57600	7.368841	8.088744	7.541415	7.104107	7.684819	5.90541
AT1G57610	AT1G57610	12.742817	14.482745	13.182936	23.073224	18.010439	19.491667
AT1G57613	AT1G57613	0	0	0	0	0	0
AT1G57620	CYB	35.873051	33.433688	39.77019	47.442905	41.931825	36.89218
AT1G57630	AT1G57630	0	0.967863	0	0.45603	0	0.625301
AT1G57640	AT1G57640	0	0	0.022823	0.041226	0.048235	0
AT1G57650	AT1G57650	0	0	0	0	0	0
AT1G57660	RPL21F	584.736824	526.580359	553.1804	972.349011	695.264366	791.001042
AT1G57670	AT1G57670	0.208902	0	0.021104	0.114257	0.389038	0.103889
AT1G57680	AT1G57680	60.092793	49.120367	52.34446	50.474929	56.240345	53.337496
AT1G57690	AT1G57690	0	0	0	0	0	0
AT1G57700	AT1G57700	3.761503	3.599181	3.701811	5.797791	5.346911	3.938474
AT1G57710	AT1G57710	0	0	0	0	0	0
AT1G57720	AT1G57720	237.577608	216.653293	204.12584	230.864373	188.258561	170.769582
AT1G57730	AT1G57730	0	0	0	0	0	0
AT1G57740	AT1G57740	0	0	0	0	0	0
AT1G57750	CYP96A15	0	0	0	0	0	0
AT1G57760	AT1G57760	0	0	0	0	0	0
AT1G57765	AT1G57765	52.113405	52.843511	54.244584	54.151684	57.440054	52.768074
AT1G57770	AT1G57770	0.39132	0.505066	0.21733	1.104962	1.418371	1.275636
AT1G57775	AT1G57775	0	0	0	0	0	0
AT1G57777	AT1G57777	0	0	0	0	0	0
AT1G57780	AT1G57780	0	0	0	0.096418	0	0.174788
AT1G57790	AT1G57790	1.330815	1.632325	3.57044	4.800859	4.276431	3.677851
AT1G57800	ORTH3	0	0	0	0	0	0
AT1G57810	AT1G57810	0	0	0	0	0.235564	0
AT1G57820	ORTH2	17.976292	11.23616	13.488617	16.808078	13.943444	13.376387
AT1G57830	AT1G57830	0	0	0	0	0	0
AT1G57835	AT1G57835	0	0	0	0	0	0
AT1G57840	AT1G57840	0	0	0	0	0	0
AT1G57850	AT1G57850	0	0	0	0	0	0
AT1G57860	RPL21F	56.336443	41.105447	41.976941	94.4587	62.999916	73.547948
AT1G57870	ASK4	20.707808	18.579212	16.395374	17.077053	17.294843	18.013516
AT1G57906	AT1G57906	0	0	0	0	0	0
AT1G57943	PUP17	0.569834	1.209209	1.981343	2.340859	1.022179	2.38593
AT1G57980	PUP22	6.656258	8.002511	5.329428	4.58262	4.738463	4.430178
AT1G57990	PUP18	32.740037	26.595189	36.176763	15.387429	18.183338	25.263487
AT1G58007	AT1G58007	0.545023	1.947987	1.889042	5.270862	4.025551	2.167366
AT1G58010	AT1G58010	0	0	0	0	0	0
AT1G58020	AT1G58020	0	0	0	0	0	0.017539
AT1G58025	AT1G58025	13.082058	12.144779	11.364336	16.083298	13.207682	14.164556
AT1G58030	CAT2	95.180984	105.733789	99.863034	35.001902	57.553556	46.777605
AT1G58037	AT1G58037	2.704571	1.265415	2.187576	1.912217	1.423959	1.29733
AT1G58040	AT1G58040	0	0	0	0	0	0
AT1G58050	AT1G58050	0	0	0	0	0	0
AT1G58055	AT1G58055	0	0	0	0	0	0
AT1G58060	AT1G58060	10.848749	8.679324	9.757202	10.412384	8.880024	9.119114
AT1G58070	AT1G58070	10.214147	14.063094	7.811308	7.785444	8.079707	8.556877
AT1G58080	HISN1A	61.56995	53.604187	59.594833	95.522648	69.923606	82.564681
AT1G58090	AT1G58090	0	0	0.55718	0	0	0
AT1G58100	TCP8	44.072773	36.926315	37.029915	34.156567	30.793412	35.643775
AT1G58110	AT1G58110	44.304356	49.049077	45.034474	36.468768	36.787841	29.447237
AT1G58120	AT1G58120	0.133827	0	0.276052	0	0.182106	0.188652
AT1G58130	AT1G58130	0	0	0	0	0	0
AT1G58140	AT1G58140	0.750578	0.410443	0.34335	0.134878	0.283683	0.346084
AT1G58150	AT1G58150	0	0	0	0	0	0
AT1G58160	AT1G58160	5.839121	5.690553	5.714534	2.199228	4.30927	3.243486
AT1G58170	DIR19	14.048542	35.313895	11.973247	48.962782	29.3897	43.430753
AT1G58180	BCA6	123.757861	117.029782	142.465992	23.732421	48.945384	35.082884
AT1G58190	RLP9	12.75043	12.805329	15.087928	8.533214	11.571479	11.587381
AT1G58200	MSL3	14.986646	13.204949	13.230715	7.497216	10.574505	8.141891
AT1G58210	EMB1674	1.130357	0.724598	0.707077	1.148427	0.738352	0.790966
AT1G58220	AT1G58220	7.036114	4.704979	5.995321	5.369022	6.97743	6.926904
AT1G58225	AT1G58225	0	0	0	0.621646	0.755857	0
AT1G58230	AT1G58230	5.753507	6.562674	4.178341	5.737697	5.489821	4.909593
AT1G58235	AT1G58235	38.917222	45.361395	45.270804	15.767447	24.551703	19.947343
AT1G58242	AT1G58242	0	0	0	0	0.300728	0
AT1G58245	AT1G58245	0	0	0	0	0	0
AT1G58248	AT1G58248	0	0	0	0	0	0
AT1G58250	SAB	8.580813	7.48305	6.220823	8.961496	8.911671	9.055167
AT1G58260	CYP79C2	0.012884	0	0	0	0	0
AT1G58265	AT1G58265	0	0	0	0	0	0
AT1G58270	ZW9	83.186508	67.823135	81.111754	54.599723	42.104434	42.000458
AT1G58280	AT1G58280	25.842754	37.379355	28.665895	45.387801	34.374653	46.071115
AT1G58290	HEMA1	50.412048	59.478947	54.757887	20.353756	28.694581	25.012717
AT1G58300	HO4	0	0	0.192354	0	0	0
AT1G58310	AT1G58310	0	0	0	0	0	0
AT1G58320	PCR9	36.663753	29.38231	54.751978	8.511644	25.389674	9.908443
AT1G58330	ZW2	0	0	0	0	0	0
AT1G58340	ZF14	3.975015	5.610373	2.554437	0.294218	2.16364	1.940495
AT1G58350	ZW18	12.818324	9.739835	11.842833	9.965125	11.421331	11.012649
AT1G58360	AAP1	17.686158	21.084417	17.609504	30.792758	21.353136	30.99389
AT1G58370	RXF12	2.905721	3.457878	2.916486	4.687102	6.128193	5.434667
AT1G58380	RPS2A	164.501335	152.150659	150.971744	306.34164	195.722514	242.680602
AT1G58390	AT1G58390	0	0	0	0	0	0.133679
AT1G58400	AT1G58400	0	0	0	0	0	0
AT1G58410	RXW24L	2.407033	1.52761	3.806958	3.119019	3.290995	3.011647
AT1G58420	AT1G58420	1.714584	0.684342	0.55616	6.444046	5.68045	1.944754
AT1G58430	RXF26	0	0.145789	0	0.13081	0.143222	0.214216
AT1G58440	SQE1	26.164921	30.822493	27.753796	35.557689	28.297772	36.053382
AT1G58450	TPR6	0	0	0	0	0	0
AT1G58460	AT1G58460	0	0	0	0	0.179141	0
AT1G58470	RBP1	6.50608	4.765663	5.247875	3.498837	3.212384	1.902012
AT1G58520	RXW8	3.459734	4.385554	3.7804	3.87442	1.81656	4.3759
AT1G58561	AT1G58561	0	0	0	0	0	0
AT1G58590	AT1G58590	0	0	0	0	0	0
AT1G58602	AT1G58602	0.715255	0.59897	0.784294	0.440613	0.830805	0.630634
AT1G58643	AT1G58643	5.705186	3.001596	4.829248	5.634945	6.783908	5.68476
AT1G58684	RPS2B	0	0	0	8.267738	0	0
AT1G58725	AT1G58725	0	0	0	0	0	0
AT1G58766	AT1G58766	0	0	0	0	0	0
AT1G58807	RDL5	2.018004	1.074636	1.299979	2.269335	2.579517	2.386698
AT1G58808	AT1G58808	0	0	0	0	0	0
AT1G58848	RF9	0.617843	1.229783	0.107029	0.32922	0.242745	0.453185
AT1G58889	AT1G58889	0	0	0	0	0	0
AT1G59030	AT1G59030	0	0	0	0	0	0
AT1G59077	AT1G59077	0	0	0	0	0	0
AT1G59171	AT1G59171	0.540758	0.448081	0.653329	1.037277	1.100094	0.513943
AT1G59218	RF9	0	0.767056	0.737334	0.430096	0.849037	0.731998
AT1G59265	AT1G59265	0	0	0	0	0	0
AT1G59359	RPS2B	121.888878	107.059233	114.340905	225.29711	128.506933	158.337953
AT1G59453	AT1G59453	0	0	0	0	0.040902	0
AT1G59500	GH3.4	0	0	0.012438	0	0	0
AT1G59510	CF9	1.349107	1.23952	1.95159	2.776147	1.769818	1.677777
AT1G59520	CW7	26.220172	23.766789	27.315224	20.401444	21.69178	19.773038
AT1G59530	ATBZIP4	0	0	0	0.260561	0	0
AT1G59535	AT1G59535	0	0	0	0	0	0
AT1G59540	ZCF125	6.136774	3.852135	5.417122	9.927413	7.781911	7.48964
AT1G59550	AT1G59550	0	0	0	0	0	0
AT1G59560	ZCF61	5.123669	6.142583	5.764961	8.779723	5.221831	5.36071
AT1G59580	MPK2	56.368499	56.502105	56.240686	38.94623	42.568957	42.917583
AT1G59590	ZCF37	30.329652	46.4871	28.042285	23.910564	23.657884	30.517618
AT1G59600	ZCW7	26.261672	25.728821	30.17384	25.334122	21.583684	21.859062
AT1G59610	DRP2B	40.0198	36.737822	35.52783	38.382315	39.314293	34.485656
AT1G59620	CW9	0.761932	1.14818	0.965973	0.966946	1.028086	0.761944
AT1G59630	AT1G59630	0	0	0	0	0	0
AT1G59640	BPE	3.297427	1.138269	2.64603	4.810317	3.88951	2.814139
AT1G59650	CW14	13.179684	14.591031	12.84153	11.06581	13.579317	11.119177
AT1G59660	NUP98B	2.519946	2.274215	3.620303	3.287	3.023148	3.171261
AT1G59670	GSTU15	4.197209	4.109836	5.296939	6.454346	5.634951	7.615522
AT1G59675	AT1G59675	0	0	0	0	0	0
AT1G59680	EDA1	0	0	0	0	0	0
AT1G59690	AT1G59690	0	0	0	0	0	0
AT1G59700	GSTU16	13.087606	19.297324	13.999763	12.202495	8.619096	15.501997
AT1G59710	AT1G59710	19.452751	20.855918	18.966191	16.184529	16.575845	14.615239
AT1G59720	PCMP-H51	0.029065	0.60671	0.520177	0.650944	0.397526	0.446129
AT1G59722	AT1G59722	0	0	0	0	0	0
AT1G59725	AT1G59725	1.049394	1.777584	1.06273	3.063121	2.080048	2.421459
AT1G59730	TRX7	0.69556	0.910741	1.548666	5.776173	3.648372	5.467586
AT1G59740	NPF4.3	3.239574	7.468857	3.695219	6.098545	9.380805	5.901914
AT1G59750	ARF1	19.178223	25.327892	20.015749	21.329157	22.923712	22.657075
AT1G59760	AT1G59760	15.894865	14.221234	13.062337	19.537044	15.647577	16.641336
AT1G59770	AT1G59770	0	0	0	0	0	0
AT1G59780	AT1G59780	0.88659	0.37298	0.333373	0.574064	1.095078	0.727558
AT1G59790	AT1G59790	0.15877	0.088855	0	0.278604	0.174215	1.280848
AT1G59800	AT1G59800	0	0	0	0.067678	0	0
AT1G59810	AGL50	0	0	0	0	0	0
AT1G59820	ALA3	12.256678	9.9077	10.356989	12.243333	11.48309	12.934897
AT1G59830	PP2A1	38.474857	43.819872	44.693467	30.283934	31.641369	30.98648
AT1G59833	AT1G59833	0	0	0	0	0	0
AT1G59835	AT1G59835	0	0	0	0	0	0
AT1G59840	CCB4	4.470697	3.94331	1.316235	0.837442	1.926141	1.429325
AT1G59850	AT1G59850	1.84548	0.413077	1.389136	1.851584	0.560982	1.163864
AT1G59860	HSP17.6A	5.478193	1.596966	3.854632	9.298899	5.108867	5.677048
AT1G59865	AT1G59865	0	0.480032	0.473752	0	0.569739	0
AT1G59870	ABCG36	139.06128	77.047792	122.751659	69.053248	113.068898	82.653754
AT1G59885	AT1G59885	1.153618	0.796968	1.044343	0	0	0
AT1G59890	SNL5	15.709429	14.454224	11.870187	15.571994	14.043353	14.19708
AT1G59900	E1	121.432441	114.095199	107.507311	70.435327	79.937417	66.204136
AT1G59910	FH7	12.169393	13.276692	11.909314	9.656461	12.925646	12.23355
AT1G59920	AT1G59920	0	0	0	0	0	0
AT1G59930	AT1G59930	0	0	0	0	0	0
AT1G59940	ARR3	8.853812	6.709174	6.825484	4.830542	5.681356	4.959091
AT1G59950	AT1G59950	0	0	0	0	0	0
AT1G59960	AT1G59960	38.05406	33.438851	38.799636	48.329649	50.720102	51.898292
AT1G59970	AT1G59970	5.232205	4.836413	2.748145	14.340748	15.389172	12.463837
AT1G59980	ATJ39	2.808275	3.361241	4.311194	3.227034	2.842512	2.77352
AT1G59990	RH22	5.607649	4.764015	4.397209	6.344294	6.50382	6.263842
AT1G60000	AT1G60000	9.159784	9.298308	11.065773	8.60427	11.594749	13.171049
AT1G60010	AT1G60010	10.735559	9.800947	13.74628	3.758967	10.783895	7.554916
AT1G60020	AT1G60020	5.586003	3.24873	3.994721	5.848599	6.25472	6.040464
AT1G60025	MIR426	0	0	0	0	0	0
AT1G60030	NAT7	1.94325	1.223212	2.493959	1.74676	1.386847	1.09277
AT1G60040	AGL49	0	0	0.160295	0.086728	0	0
AT1G60050	AT1G60050	0.456464	0	0.110277	0.159202	0.232287	0.564442
AT1G60060	AT1G60060	0.242473	0.111482	0	0.114421	0	0.312433
AT1G60070	AT1G60070	32.779825	34.378975	30.871621	39.882682	35.572159	34.85695
AT1G60072	MIR859A	0	0	0	0	0	0
AT1G60073	MIR774A	0	0	0	0	0	0
AT1G60075	AT1G60075	0	0	0	0	0	0
AT1G60080	AT1G60080	7.037673	5.813126	4.070978	12.408309	7.601045	8.519664
AT1G60090	BGLU4	0	0	0	0.161576	0.058994	0
AT1G60095	JAL16	11.054641	8.510623	16.274876	20.501673	22.985536	20.54548
AT1G60110	JAL17	0.759926	0.560753	0.831688	0.666365	0.491159	0.928873
AT1G60120	AT1G60120	0	0	0	0	0	0
AT1G60130	JAL18	9.651051	6.392446	12.402087	8.070041	8.380416	7.87932
AT1G60140	TPS10	122.865247	80.973592	120.68109	23.158605	55.875592	38.026315
AT1G60150	AT1G60150	0	0	0	0	0.681748	0.050709
AT1G60160	POT12	7.195988	4.490874	6.560636	2.273645	4.717302	1.745688
AT1G60170	emb1220	51.539441	46.374387	48.597499	41.254011	38.497437	38.593641
AT1G60180	AT1G60180	0	0	0	0	0	0
AT1G60190	PUB19	2.616005	5.286513	3.302962	0.717796	2.14815	2.00915
AT1G60200	AT1G60200	38.122315	32.951796	29.893737	24.589263	30.110641	28.419384
AT1G60220	ULP1D	15.084041	19.622574	16.232689	17.500286	21.286724	20.945269
AT1G60230	AT1G60230	4.003886	2.758371	4.34782	5.021996	6.637431	4.160938
AT1G60240	AT1G60240	0	0	0	0	0	0
AT1G60250	AT1G60250	0	0	0	0	0	0
AT1G60260	BGLU5	1.472414	2.270946	1.293733	0.604023	2.33284	1.598312
AT1G60270	BGLU6	7.800396	21.36126	4.44203	37.230387	39.515266	35.029692
AT1G60280	ANAC023	0	0	0	0	0	0
AT1G60290	AT1G60290	0	0	0	0	0	0
AT1G60300	AT1G60300	0	0	0	0	0	0
AT1G60310	AT1G60310	0	0	0	0	0	0
AT1G60320	AT1G60320	0	0	0	0	0	0
AT1G60330	AT1G60330	0	0	0	0	0	0
AT1G60340	AT1G60340	0	0	0	0	0	0.219362
AT1G60350	anac024	0	0	0	0	0	0
AT1G60360	AT1G60360	0.355587	0.318936	0.02635	1.069626	0.693227	0.259086
AT1G60370	AT1G60370	0	0	0	0	0	0
AT1G60380	AT1G60380	0	0	0	0.197508	0.10799	0
AT1G60390	PG1	13.755395	18.743018	11.643484	35.712183	39.285664	33.844869
AT1G60400	AT1G60400	0	0	0	0	0	0
AT1G60410	AT1G60410	0	0	0	0	0.083822	0
AT1G60420	AT1G60420	32.678479	30.252186	31.626361	27.190763	34.805802	28.356401
AT1G60430	ARPC3	15.144625	19.279585	16.98134	11.693998	12.124436	18.333109
AT1G60440	PANK1	12.194092	12.546736	14.56297	13.102289	17.836203	14.881236
AT1G60450	GOLS7	0	0	0	0	0	0
AT1G60460	AT1G60460	0.61915	0.626211	0.601534	1.517703	0.638064	0.778961
AT1G60470	GOLS4	16.790622	29.56767	16.735501	28.172734	39.459416	29.47576
AT1G60480	AT1G60480	0	0	0	0.074278	0	0
AT1G60490	ATVPS34	20.65735	20.829768	23.016466	15.295132	19.542983	17.872645
AT1G60500	DRP4C	0	0	0	0	0	0
AT1G60505	AT1G60505	0	0	0	0	0	0
AT1G60510	DRP4D	0	0	0	0	0	0
AT1G60520	AT1G60520	0	0	0	0	0	0
AT1G60525	AT1G60525	0	0	0	0	0	0
AT1G60530	DRP4A	0	0	0	0	0	0
AT1G60540	DRP4B	0.134826	0	0	0.052207	0	0
AT1G60545	AT1G60545	3.167791	3.199764	4.776896	5.45571	3.472114	3.786413
AT1G60550	MENB	8.618068	17.010978	11.250425	9.446796	13.023224	9.936622
AT1G60560	AT1G60560	4.698527	6.932963	7.139427	4.478923	5.367272	6.384754
AT1G60570	AT1G60570	0	0	0	0	0	0
AT1G60590	AT1G60590	0.219453	0	0	0.150047	0.146169	0
AT1G60600	ABC4	1.807953	3.283108	1.20377	2.858958	2.461813	4.534237
AT1G60610	AT1G60610	11.317831	7.765235	13.313787	23.09898	15.313491	21.644067
AT1G60620	ATRPAC43	7.009731	5.126065	5.669829	7.720255	6.763895	5.50859
AT1G60625	RALFL6	0	0	0	0	0	0
AT1G60630	AT1G60630	0.098726	0.519923	0.378799	0.693023	0.420912	0.580655
AT1G60640	AT1G60640	22.137101	26.440036	22.470069	56.21341	30.872533	44.911552
AT1G60650	RZ1B	21.166979	16.33638	18.921455	25.90075	21.554589	20.801967
AT1G60660	CB5LP	32.328445	43.345399	36.369204	60.517118	44.26958	62.730436
AT1G60670	AT1G60670	11.781212	14.129754	12.345159	13.511579	10.81829	13.007212
AT1G60680	AGD2	117.776057	65.401911	93.07107	95.555146	139.661399	95.892176
AT1G60690	AT1G60690	5.33916	2.694276	4.095049	6.63667	4.549677	2.581022
AT1G60700	AT1G60700	1.990874	2.184033	1.329197	2.261932	2.218786	2.019791
AT1G60710	ATB2	95.685628	85.32708	96.369415	81.379002	90.183502	93.089043
AT1G60720	AT1G60720	0	0	0	0	0	0
AT1G60730	AT1G60730	83.735226	86.280581	99.70661	74.669423	72.56285	83.242492
AT1G60740	PRXIID	11.173837	13.664743	17.672623	27.006661	17.460377	27.21911
AT1G60750	AT1G60750	97.500655	121.973268	88.931747	40.140576	50.192877	44.608012
AT1G60760	AT1G60760	0	0	0	0	0	0
AT1G60770	AT1G60770	21.15771	20.757014	20.280919	31.394649	22.386	24.240427
AT1G60780	AP1M2	71.466332	67.082216	56.958115	72.729178	64.525246	64.686962
AT1G60783	AT1G60783	0	0	0	0	0	0
AT1G60790	TBL2	6.549071	8.19218	5.169845	8.612041	7.695381	7.190137
AT1G60800	NIK3	19.259552	19.589248	14.204631	15.917465	16.005611	16.319448
AT1G60810	ACLA-2	7.00628	5.558253	6.02814	4.697815	5.222153	5.682808
AT1G60815	RALFL7	0	0	0	0	0	0
AT1G60830	AT1G60830	0	0	0	0	0	0
AT1G60835	AT1G60835	0	0	0	0	4.543063	0
AT1G60840	AT1G60840	0	0	0	0	0	0
AT1G60850	ATRPAC42	5.028851	6.188697	8.233579	21.09545	11.968122	15.465231
AT1G60860	AGD2	7.780873	7.691089	8.059455	11.097314	9.333243	9.528737
AT1G60870	MEE9	28.644769	29.455327	36.900225	23.62535	29.216358	31.838905
AT1G60880	AGL56	0	0	0	0.197735	0	0
AT1G60890	PIP5K8	7.472746	7.139785	8.004941	10.949832	10.096416	10.516954
AT1G60900	U2AF65B	33.546122	37.97642	34.039814	41.248143	36.497992	37.049778
AT1G60910	AT1G60910	0	0	0	0	0	0
AT1G60913	AT1G60913	0	0	0	0	0	0
AT1G60920	AGL55	0	0	0	0	0	0
AT1G60930	RECQL4B	0.532205	0.866588	0.939233	0.629028	0.905941	0.761476
AT1G60940	SRK2B	57.84859	75.181387	65.16749	37.014446	46.73134	40.687367
AT1G60950	FD2	100.716538	163.57309	103.061498	95.990942	87.678647	117.241956
AT1G60960	IRT3	43.636006	49.083915	45.717185	20.700665	41.265681	34.93334
