task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
150	64/08a9e7	751715	NFCORE_RNASEQ:RNASEQ:SUBREAD_FEATURECOUNTS (SRR3655799)	COMPLETED	0	2023-01-16 13:21:56.069	13.7s	7s	405.8%	2.7 MB	11 MB	1.6 GB	25.3 MB
153	31/5e0136	751723	NFCORE_RNASEQ:RNASEQ:MULTIQC_CUSTOM_BIOTYPE (SRR3655798)	COMPLETED	0	2023-01-16 13:22:04.831	4.9s	1s	93.4%	2.9 MB	11 MB	30.6 MB	3.6 MB
104	5d/65b5e2	751668	NFCORE_RNASEQ:RNASEQ:STRINGTIE (SRR3655793)	COMPLETED	0	2023-01-16 13:21:21.207	53.5s	49s	108.9%	2.8 MB	11 MB	1.7 GB	340.1 MB
139	9d/2797ab	751712	NFCORE_RNASEQ:RNASEQ:MARK_DUPLICATES_PICARD:SAMTOOLS_INDEX (SRR3655799)	COMPLETED	0	2023-01-16 13:21:55.946	18.8s	9s	86.8%	18.1 MB	39.2 MB	1 GB	1.7 MB
92	72/93695a	751660	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_READDISTRIBUTION (SRR3655795)	COMPLETED	0	2023-01-16 13:21:20.408	59.3s	54s	97.8%	903.9 MB	1.1 GB	1.2 GB	1.4 KB
89	ad/0b404a	751666	NFCORE_RNASEQ:RNASEQ:STRINGTIE (SRR3655795)	COMPLETED	0	2023-01-16 13:21:20.989	58.7s	52s	107.4%	2.8 MB	11 MB	1.7 GB	341.6 MB
107	51/052864	751669	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_READDUPLICATION (SRR3655793)	COMPLETED	0	2023-01-16 13:21:21.443	58.3s	53s	99.0%	2.7 MB	11 MB	1 GB	122.2 KB
110	20/8c8461	751675	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_READDISTRIBUTION (SRR3655793)	COMPLETED	0	2023-01-16 13:21:21.990	57.8s	54s	99.1%	903.8 MB	1.1 GB	1.1 GB	1.4 KB
118	6a/8a76a1	751687	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_BAMSTAT (SRR3655797)	COMPLETED	0	2023-01-16 13:21:45.070	34.7s	26s	98.4%	2.8 MB	11 MB	1.1 GB	1.1 KB
115	d9/32250f	751694	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_JUNCTIONANNOTATION (SRR3655797)	COMPLETED	0	2023-01-16 13:21:45.762	34s	29s	101.4%	108.5 MB	328.8 MB	1.2 GB	43.7 MB
127	68/27e0fd	751697	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_BAMSTAT (SRR3655798)	COMPLETED	0	2023-01-16 13:21:49.807	30s	26s	98.2%	44 MB	269.1 MB	1.1 GB	1.1 KB
154	46/2d4d60	751724	NFCORE_RNASEQ:RNASEQ:MULTIQC_CUSTOM_BIOTYPE (SRR3655799)	COMPLETED	0	2023-01-16 13:22:09.859	10s	1s	95.4%	2.6 MB	11 MB	30.6 MB	3.6 MB
100	58/f1f0d1	751670	NFCORE_RNASEQ:RNASEQ:QUALIMAP_RNASEQ (SRR3655793)	COMPLETED	0	2023-01-16 13:21:21.560	1m 3s	57s	112.8%	2.8 MB	11 MB	1.6 GB	553.6 KB
141	df/709e8d	751710	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_BAMSTAT (SRR3655799)	COMPLETED	0	2023-01-16 13:21:55.532	29.2s	24s	100.0%	50 MB	269 MB	1.1 GB	1.1 KB
94	c0/2f9619	751657	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_READDUPLICATION (SRR3655795)	COMPLETED	0	2023-01-16 13:21:20.036	1m 10s	1m 1s	99.5%	1.8 GB	2.3 GB	1 GB	132.7 KB
95	0f/d05376	751662	NFCORE_RNASEQ:RNASEQ:QUALIMAP_RNASEQ (SRR3655795)	COMPLETED	0	2023-01-16 13:21:20.548	1m 9s	1m 2s	115.0%	2.8 MB	11 MB	1.6 GB	554.6 KB
138	13/d671dd	751705	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_JUNCTIONANNOTATION (SRR3655798)	COMPLETED	0	2023-01-16 13:21:52.668	37s	30s	98.6%	110.5 MB	328.8 MB	1.2 GB	43.7 MB
151	43/bc43c0	751718	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_JUNCTIONANNOTATION (SRR3655799)	COMPLETED	0	2023-01-16 13:21:56.335	33.4s	28s	99.9%	2.8 MB	11 MB	1.1 GB	42.9 MB
122	dd/b7ce12	751688	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_JUNCTIONSATURATION (SRR3655797)	COMPLETED	0	2023-01-16 13:21:45.158	49.5s	41s	99.5%	2.6 MB	11 MB	1.2 GB	16.6 KB
71	01/1ad7a9	751644	NFCORE_RNASEQ:RNASEQ:DUPRADAR (SRR3655801)	COMPLETED	0	2023-01-16 13:21:00.222	1m 39s	1m 37s	96.8%	2.8 MB	11 MB	6.4 GB	109.9 MB
75	87/ddfc5d	751652	NFCORE_RNASEQ:RNASEQ:BEDTOOLS_GENOMECOV (SRR3655801)	COMPLETED	0	2023-01-16 13:21:01.043	1m 39s	1m 34s	113.7%	2.5 GB	3.1 GB	2.4 GB	701.4 MB
133	3d/d4bfd4	751707	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_JUNCTIONSATURATION (SRR3655798)	COMPLETED	0	2023-01-16 13:21:52.878	46.9s	41s	99.4%	226 MB	686.8 MB	1.2 GB	16.6 KB
145	d3/096caa	751717	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_JUNCTIONSATURATION (SRR3655799)	COMPLETED	0	2023-01-16 13:21:56.268	43.5s	39s	99.8%	2.7 MB	11 MB	1.1 GB	16.6 KB
121	bc/efca39	751683	NFCORE_RNASEQ:RNASEQ:STRINGTIE (SRR3655797)	COMPLETED	0	2023-01-16 13:21:44.857	59.8s	54s	110.5%	2.8 MB	11 MB	1.8 GB	349.6 MB
69	7b/df121d	751639	NFCORE_RNASEQ:RNASEQ:MARK_DUPLICATES_PICARD:PICARD_MARKDUPLICATES (SRR3655791)	COMPLETED	0	2023-01-16 13:19:10.040	3m 40s	3m 33s	107.9%	2.7 MB	11 MB	1.8 GB	995.4 MB
119	8f/60d0c6	751684	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_READDUPLICATION (SRR3655797)	COMPLETED	0	2023-01-16 13:21:44.918	1m 5s	1m	98.8%	2.7 MB	11 MB	1.1 GB	110.4 KB
120	04/1eaba1	751691	NFCORE_RNASEQ:RNASEQ:QUALIMAP_RNASEQ (SRR3655797)	COMPLETED	0	2023-01-16 13:21:45.382	1m 4s	1m	116.4%	2.8 MB	11 MB	1.7 GB	543.9 KB
123	c6/abf0b3	751692	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_READDISTRIBUTION (SRR3655797)	COMPLETED	0	2023-01-16 13:21:45.540	1m 4s	59s	100.0%	899.8 MB	1.1 GB	1.3 GB	1.5 KB
128	ef/7fff80	751696	NFCORE_RNASEQ:RNASEQ:STRINGTIE (SRR3655798)	COMPLETED	0	2023-01-16 13:21:49.736	1m	55s	109.9%	2.8 MB	11 MB	1.8 GB	349.6 MB
129	55/f57b21	751700	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_READDUPLICATION (SRR3655798)	COMPLETED	0	2023-01-16 13:21:50.384	59.4s	56s	99.1%	2.2 GB	2.4 GB	1.1 GB	110.4 KB
155	6c/fd50e4	751725	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_TO_BIGWIG_FORWARD:UCSC_BEDCLIP (SRR3655801)	COMPLETED	0	2023-01-16 13:22:39.798	10s	2s	95.7%	7.5 MB	18.7 MB	179.6 MB	179.5 MB
156	29/f42bd2	751726	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_TO_BIGWIG_REVERSE:UCSC_BEDCLIP (SRR3655801)	COMPLETED	0	2023-01-16 13:22:39.836	10s	2s	95.4%	7.6 MB	18.7 MB	171.3 MB	171.2 MB
105	b6/805bd0	751674	NFCORE_RNASEQ:RNASEQ:BEDTOOLS_GENOMECOV (SRR3655793)	COMPLETED	0	2023-01-16 13:21:21.804	1m 33s	1m 25s	110.4%	2.3 GB	2.7 GB	2.3 GB	595.2 MB
109	09/275266	751678	NFCORE_RNASEQ:RNASEQ:DUPRADAR (SRR3655793)	COMPLETED	0	2023-01-16 13:21:22.247	1m 32s	1m 29s	98.0%	301.2 MB	711.9 MB	6.3 GB	109.2 MB
149	bf/df93a5	751720	NFCORE_RNASEQ:RNASEQ:STRINGTIE (SRR3655799)	COMPLETED	0	2023-01-16 13:21:56.437	58.3s	54s	110.4%	2.9 MB	11 MB	1.7 GB	346 MB
161	c6/c572ea	751731	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_INNERDISTANCE (SRR3655791)	COMPLETED	0	2023-01-16 13:22:49.993	4.8s	1s	145.0%	5.3 MB	33.9 MB	8.9 MB	265 B
86	05/897427	751658	NFCORE_RNASEQ:RNASEQ:BEDTOOLS_GENOMECOV (SRR3655795)	COMPLETED	0	2023-01-16 13:21:20.137	1m 40s	1m 36s	108.5%	2.2 GB	2.6 GB	2.3 GB	574.1 MB
134	59/72679f	751703	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_READDISTRIBUTION (SRR3655798)	COMPLETED	0	2023-01-16 13:21:52.384	1m 7s	1m	99.1%	2.8 MB	11 MB	1.3 GB	1.4 KB
126	1b/bd090c	751704	NFCORE_RNASEQ:RNASEQ:QUALIMAP_RNASEQ (SRR3655798)	COMPLETED	0	2023-01-16 13:21:52.444	1m 7s	1m	117.0%	14.6 GB	39.5 GB	1.7 GB	547.9 KB
143	f3/dd9529	751711	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_READDUPLICATION (SRR3655799)	COMPLETED	0	2023-01-16 13:21:55.603	1m 4s	56s	100.8%	1.9 GB	2.1 GB	1.1 GB	118.4 KB
147	30/a11a8d	751719	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_READDISTRIBUTION (SRR3655799)	COMPLETED	0	2023-01-16 13:21:56.377	1m 3s	59s	98.9%	2.9 MB	11 MB	1.2 GB	1.4 KB
162	9f/910c54	751733	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_INFEREXPERIMENT (SRR3655791)	COMPLETED	0	2023-01-16 13:22:50.176	9.6s	2s	124.9%	50 MB	270.9 MB	75.5 MB	550 B
91	6d/7c64c4	751665	NFCORE_RNASEQ:RNASEQ:DUPRADAR (SRR3655795)	COMPLETED	0	2023-01-16 13:21:20.765	1m 44s	1m 40s	98.6%	2.8 MB	11 MB	6.4 GB	109.4 MB
148	bb/07d462	751713	NFCORE_RNASEQ:RNASEQ:QUALIMAP_RNASEQ (SRR3655799)	COMPLETED	0	2023-01-16 13:21:55.960	1m 9s	1m	112.4%	2.8 MB	11 MB	1.6 GB	509.2 KB
167	0b/ea9a41	751730	NFCORE_RNASEQ:RNASEQ:MARK_DUPLICATES_PICARD:SAMTOOLS_INDEX (SRR3655791)	COMPLETED	0	2023-01-16 13:22:49.963	14.8s	8s	87.6%	2.6 MB	11 MB	994.9 MB	1.7 MB
169	4a/bda391	751739	NFCORE_RNASEQ:RNASEQ:SUBREAD_FEATURECOUNTS (SRR3655791)	COMPLETED	0	2023-01-16 13:22:50.324	14.4s	7s	395.2%	224.3 MB	888.6 MB	1.5 GB	25.3 MB
170	b7/94033b	751740	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_TO_BIGWIG_FORWARD:UCSC_BEDGRAPHTOBIGWIG (SRR3655801)	COMPLETED	0	2023-01-16 13:22:50.341	14.4s	8s	97.5%	33.9 MB	60.2 MB	538.6 MB	40.4 MB
171	36/fc54dc	751741	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_TO_BIGWIG_REVERSE:UCSC_BEDGRAPHTOBIGWIG (SRR3655801)	COMPLETED	0	2023-01-16 13:22:50.476	14.3s	7s	97.5%	36.3 MB	62.5 MB	513.7 MB	39.1 MB
172	ba/5731f8	751742	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_TO_BIGWIG_REVERSE:UCSC_BEDCLIP (SRR3655793)	COMPLETED	0	2023-01-16 13:22:54.750	10s	2s	95.4%	7.6 MB	18.7 MB	145.8 MB	145.7 MB
173	db/708915	751743	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_TO_BIGWIG_FORWARD:UCSC_BEDCLIP (SRR3655793)	COMPLETED	0	2023-01-16 13:22:54.781	10s	2s	98.0%	7.7 MB	18.7 MB	152 MB	151.9 MB
174	ff/84ada9	751744	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_TO_BIGWIG_FORWARD:UCSC_BEDCLIP (SRR3655795)	COMPLETED	0	2023-01-16 13:22:59.837	5s	2s	97.7%	7.5 MB	18.7 MB	146.7 MB	146.6 MB
175	f7/20b1da	751745	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_TO_BIGWIG_REVERSE:UCSC_BEDCLIP (SRR3655795)	COMPLETED	0	2023-01-16 13:23:00.014	4.9s	2s	97.3%	7.6 MB	18.7 MB	140.5 MB	140.4 MB
176	93/e3361f	751746	NFCORE_RNASEQ:RNASEQ:MULTIQC_CUSTOM_BIOTYPE (SRR3655791)	COMPLETED	0	2023-01-16 13:23:04.807	4.9s	1s	95.1%	2.8 MB	11 MB	30.6 MB	3.6 MB
157	80/8b3b07	751727	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_BAMSTAT (SRR3655791)	COMPLETED	0	2023-01-16 13:22:49.726	30s	23s	97.9%	2.8 MB	11 MB	1012.6 MB	1.1 KB
166	65/f57aed	751738	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_JUNCTIONANNOTATION (SRR3655791)	COMPLETED	0	2023-01-16 13:22:50.297	29.4s	25s	99.3%	109.3 MB	327.8 MB	1 GB	37.4 MB
177	e0/6e5106	751747	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_TO_BIGWIG_REVERSE:UCSC_BEDGRAPHTOBIGWIG (SRR3655793)	COMPLETED	0	2023-01-16 13:23:04.983	14.8s	7s	98.4%	33.9 MB	60 MB	437.2 MB	34.4 MB
178	a9/36ecab	751748	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_TO_BIGWIG_FORWARD:UCSC_BEDGRAPHTOBIGWIG (SRR3655793)	COMPLETED	0	2023-01-16 13:23:05.166	14.6s	7s	98.1%	31.1 MB	57.2 MB	455.7 MB	35.4 MB
179	b3/ef1437	751749	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_TO_BIGWIG_FORWARD:UCSC_BEDGRAPHTOBIGWIG (SRR3655795)	COMPLETED	0	2023-01-16 13:23:05.273	14.5s	6s	98.5%	32.1 MB	58.4 MB	440 MB	34.5 MB
180	9f/d0fb91	751750	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_TO_BIGWIG_REVERSE:UCSC_BEDGRAPHTOBIGWIG (SRR3655795)	COMPLETED	0	2023-01-16 13:23:05.309	14.5s	6s	97.4%	33.2 MB	59.5 MB	421.3 MB	33.5 MB
159	39/d86784	751732	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_JUNCTIONSATURATION (SRR3655791)	COMPLETED	0	2023-01-16 13:22:50.008	39.7s	35s	101.4%	156.7 MB	378.3 MB	1 GB	16.4 KB
113	ed/4c1040	751685	NFCORE_RNASEQ:RNASEQ:BEDTOOLS_GENOMECOV (SRR3655797)	COMPLETED	0	2023-01-16 13:21:44.956	1m 50s	1m 43s	113.0%	2.7 GB	3.2 GB	2.6 GB	783.5 MB
116	d8/2bf0a4	751690	NFCORE_RNASEQ:RNASEQ:DUPRADAR (SRR3655797)	COMPLETED	0	2023-01-16 13:21:45.306	1m 49s	1m 42s	98.1%	300.8 MB	711.9 MB	6.8 GB	110.1 MB
137	90/c8d81a	751698	NFCORE_RNASEQ:RNASEQ:BEDTOOLS_GENOMECOV (SRR3655798)	COMPLETED	0	2023-01-16 13:21:49.853	1m 50s	1m 42s	112.0%	2.7 GB	3.3 GB	2.6 GB	783.5 MB
140	d9/0f457a	751709	NFCORE_RNASEQ:RNASEQ:BEDTOOLS_GENOMECOV (SRR3655799)	COMPLETED	0	2023-01-16 13:21:55.493	1m 44s	1m 37s	112.7%	2.8 MB	11 MB	2.4 GB	729.6 MB
144	08/241484	751716	NFCORE_RNASEQ:RNASEQ:DUPRADAR (SRR3655799)	COMPLETED	0	2023-01-16 13:21:56.189	1m 44s	1m 36s	99.3%	2.8 MB	11 MB	6.5 GB	109.9 MB
181	40/e8feaa	751751	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_TO_BIGWIG_FORWARD:UCSC_BEDCLIP (SRR3655797)	COMPLETED	0	2023-01-16 13:23:34.732	5s	2s	96.6%	7.5 MB	18.7 MB	201 MB	200.9 MB
182	a4/b30c5e	751752	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_TO_BIGWIG_REVERSE:UCSC_BEDCLIP (SRR3655797)	COMPLETED	0	2023-01-16 13:23:34.810	5s	2s	97.6%	7.7 MB	18.7 MB	191 MB	190.9 MB
132	e5/24bc15	751706	NFCORE_RNASEQ:RNASEQ:DUPRADAR (SRR3655798)	COMPLETED	0	2023-01-16 13:21:52.836	1m 52s	1m 42s	98.1%	301 MB	781 MB	6.8 GB	110.1 MB
165	0c/4bbc6d	751728	NFCORE_RNASEQ:RNASEQ:STRINGTIE (SRR3655791)	COMPLETED	0	2023-01-16 13:22:49.738	55s	51s	109.2%	2.8 MB	11 MB	1.6 GB	340.5 MB
160	0b/0db427	751734	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_READDISTRIBUTION (SRR3655791)	COMPLETED	0	2023-01-16 13:22:50.194	59.5s	52s	100.0%	903.5 MB	1.1 GB	1.1 GB	1.4 KB
184	80/93f050	751753	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_TO_BIGWIG_REVERSE:UCSC_BEDCLIP (SRR3655798)	COMPLETED	0	2023-01-16 13:23:39.738	10s	2s	97.4%	7.7 MB	18.7 MB	191 MB	190.9 MB
183	67/4f60ab	751754	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_TO_BIGWIG_FORWARD:UCSC_BEDCLIP (SRR3655798)	COMPLETED	0	2023-01-16 13:23:39.755	10s	2s	96.8%	7.5 MB	18.7 MB	201 MB	200.9 MB
185	8d/ed1959	751755	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_TO_BIGWIG_FORWARD:UCSC_BEDCLIP (SRR3655799)	COMPLETED	0	2023-01-16 13:23:39.793	9.9s	2s	98.1%	7.5 MB	18.7 MB	187.8 MB	187.6 MB
186	74/790c66	751756	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_TO_BIGWIG_REVERSE:UCSC_BEDCLIP (SRR3655799)	COMPLETED	0	2023-01-16 13:23:39.814	9.9s	2s	97.3%	7.6 MB	18.7 MB	177.3 MB	177.2 MB
163	b9/852384	751729	NFCORE_RNASEQ:RNASEQ:RSEQC:RSEQC_READDUPLICATION (SRR3655791)	COMPLETED	0	2023-01-16 13:22:49.938	1m 5s	57s	99.9%	2.8 MB	11 MB	1018.3 MB	132.2 KB
158	fd/ba0569	751735	NFCORE_RNASEQ:RNASEQ:QUALIMAP_RNASEQ (SRR3655791)	COMPLETED	0	2023-01-16 13:22:50.211	1m 5s	1m 1s	114.6%	12.4 GB	39.5 GB	1.5 GB	524.1 KB
187	9f/96df6c	751757	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_TO_BIGWIG_FORWARD:UCSC_BEDGRAPHTOBIGWIG (SRR3655797)	COMPLETED	0	2023-01-16 13:23:39.824	14.9s	8s	98.1%	39.4 MB	65.7 MB	602.7 MB	44.5 MB
188	fb/6e6aa6	751758	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_TO_BIGWIG_REVERSE:UCSC_BEDGRAPHTOBIGWIG (SRR3655797)	COMPLETED	0	2023-01-16 13:23:39.834	14.9s	8s	98.0%	38.6 MB	64.9 MB	572.7 MB	42.8 MB
189	db/d50096	751759	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_TO_BIGWIG_REVERSE:UCSC_BEDGRAPHTOBIGWIG (SRR3655798)	COMPLETED	0	2023-01-16 13:23:49.751	14.9s	8s	97.9%	2.8 MB	11 MB	572.7 MB	42.8 MB
190	ef/7b218f	751760	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_TO_BIGWIG_FORWARD:UCSC_BEDGRAPHTOBIGWIG (SRR3655798)	COMPLETED	0	2023-01-16 13:23:49.900	14.8s	9s	97.0%	2.8 MB	11 MB	602.7 MB	44.5 MB
191	82/25183c	751761	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_TO_BIGWIG_FORWARD:UCSC_BEDGRAPHTOBIGWIG (SRR3655799)	COMPLETED	0	2023-01-16 13:23:49.944	14.8s	8s	98.3%	2.6 MB	11 MB	563 MB	42.2 MB
192	6b/2fc907	751762	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_TO_BIGWIG_REVERSE:UCSC_BEDGRAPHTOBIGWIG (SRR3655799)	COMPLETED	0	2023-01-16 13:23:49.969	14.8s	7s	98.1%	2.9 MB	11 MB	531.6 MB	40.5 MB
168	37/6b7ce6	751736	NFCORE_RNASEQ:RNASEQ:BEDTOOLS_GENOMECOV (SRR3655791)	COMPLETED	0	2023-01-16 13:22:50.227	1m 34s	1m 30s	108.9%	2.2 GB	2.6 GB	2.2 GB	572.7 MB
164	18/783d0b	751737	NFCORE_RNASEQ:RNASEQ:DUPRADAR (SRR3655791)	COMPLETED	0	2023-01-16 13:22:50.265	1m 44s	1m 33s	98.9%	2.8 MB	11 MB	6.2 GB	109.2 MB
193	fd/fc6f02	751763	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_TO_BIGWIG_FORWARD:UCSC_BEDCLIP (SRR3655791)	COMPLETED	0	2023-01-16 13:24:24.831	9.9s	2s	96.7%	7.6 MB	18.7 MB	146.9 MB	146.8 MB
194	26/fa5f27	751764	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_TO_BIGWIG_REVERSE:UCSC_BEDCLIP (SRR3655791)	COMPLETED	0	2023-01-16 13:24:24.889	9.8s	2s	96.7%	7.6 MB	18.7 MB	139.7 MB	139.5 MB
195	00/fdb671	751765	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_TO_BIGWIG_FORWARD:UCSC_BEDGRAPHTOBIGWIG (SRR3655791)	COMPLETED	0	2023-01-16 13:24:34.850	14.8s	7s	97.7%	2.8 MB	11 MB	440.5 MB	34.7 MB
196	91/9b23ad	751766	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_TO_BIGWIG_REVERSE:UCSC_BEDGRAPHTOBIGWIG (SRR3655791)	COMPLETED	0	2023-01-16 13:24:34.902	14.8s	6s	97.3%	2.8 MB	11 MB	418.7 MB	33.5 MB
42	b9/e5939d	751604	NFCORE_RNASEQ:RNASEQ:QUANTIFY_RSEM:RSEM_CALCULATEEXPRESSION (SRR3655792)	COMPLETED	0	2023-01-16 13:08:25.332	17m 39s	17m 31s	772.0%	20.3 GB	20.8 GB	110.5 GB	15.8 GB
39	b8/04b033	751605	NFCORE_RNASEQ:RNASEQ:QUANTIFY_RSEM:RSEM_CALCULATEEXPRESSION (SRR3655800)	COMPLETED	0	2023-01-16 13:08:25.685	17m 44s	17m 32s	763.3%	20.3 GB	20.8 GB	107 GB	15.8 GB
197	b7/7762c2	751767	NFCORE_RNASEQ:RNASEQ:QUANTIFY_RSEM:BAM_SORT_SAMTOOLS:SAMTOOLS_SORT (SRR3655792)	COMPLETED	0	2023-01-16 13:26:05.077	1m 15s	1m 3s	515.6%	2.8 MB	11 MB	5.5 GB	3.5 GB
198	82/ca9ac3	751768	NFCORE_RNASEQ:RNASEQ:QUANTIFY_RSEM:BAM_SORT_SAMTOOLS:SAMTOOLS_SORT (SRR3655800)	COMPLETED	0	2023-01-16 13:26:09.931	1m 20s	1m 6s	516.1%	2.9 MB	11 MB	5.7 GB	3.8 GB
199	80/ae9cde	751770	NFCORE_RNASEQ:RNASEQ:QUANTIFY_RSEM:BAM_SORT_SAMTOOLS:SAMTOOLS_INDEX (SRR3655792)	COMPLETED	0	2023-01-16 13:27:20.286	24.4s	16s	89.7%	2.9 MB	11 MB	1.5 GB	1.7 MB
202	4f/dd65ed	751772	NFCORE_RNASEQ:RNASEQ:QUANTIFY_RSEM:BAM_SORT_SAMTOOLS:SAMTOOLS_INDEX (SRR3655800)	COMPLETED	0	2023-01-16 13:27:29.871	24.8s	17s	90.2%	2.7 MB	11 MB	1.6 GB	1.8 MB
41	92/786585	751602	NFCORE_RNASEQ:RNASEQ:QUANTIFY_RSEM:RSEM_CALCULATEEXPRESSION (SRR3655802)	COMPLETED	0	2023-01-16 13:08:24.992	20m 35s	20m 21s	682.3%	2.9 MB	11 MB	103.1 GB	15.1 GB
205	b1/383ed6	751775	NFCORE_RNASEQ:RNASEQ:QUANTIFY_RSEM:BAM_SORT_SAMTOOLS:SAMTOOLS_SORT (SRR3655802)	COMPLETED	0	2023-01-16 13:28:59.908	1m 10s	1m 1s	512.1%	2.9 MB	11 MB	5.6 GB	3.8 GB
206	b6/744898	751778	NFCORE_RNASEQ:RNASEQ:QUANTIFY_RSEM:BAM_SORT_SAMTOOLS:SAMTOOLS_INDEX (SRR3655802)	COMPLETED	0	2023-01-16 13:30:10.153	24.6s	16s	89.8%	2.6 MB	11 MB	1.6 GB	1.8 MB
201	5f/44e1a0	751771	NFCORE_RNASEQ:RNASEQ:PRESEQ_LCEXTRAP (SRR3655792)	COMPLETED	0	2023-01-16 13:27:20.418	3m 34s	3m 32s	98.9%	17.5 MB	24.9 MB	1.5 GB	491.6 KB
204	49/5433f1	751773	NFCORE_RNASEQ:RNASEQ:PRESEQ_LCEXTRAP (SRR3655800)	COMPLETED	0	2023-01-16 13:27:29.962	3m 25s	3m 21s	98.7%	19.8 MB	31.2 MB	1.6 GB	479.8 KB
38	0d/496b48	751603	NFCORE_RNASEQ:RNASEQ:QUANTIFY_RSEM:RSEM_CALCULATEEXPRESSION (SRR3655794)	COMPLETED	0	2023-01-16 13:08:25.097	24m 5s	23m 54s	583.6%	2.7 MB	11 MB	100.7 GB	14.6 GB
207	93/7df9ca	751776	NFCORE_RNASEQ:RNASEQ:PRESEQ_LCEXTRAP (SRR3655802)	COMPLETED	0	2023-01-16 13:30:09.883	3m 10s	3m 3s	98.5%	16.4 MB	25.4 MB	1.6 GB	480.5 KB
209	e6/21b0aa	751779	NFCORE_RNASEQ:RNASEQ:QUANTIFY_RSEM:BAM_SORT_SAMTOOLS:SAMTOOLS_SORT (SRR3655794)	COMPLETED	0	2023-01-16 13:32:30.316	1m 9s	55s	501.4%	2.8 MB	11 MB	4.7 GB	3 GB
210	32/93055b	751781	NFCORE_RNASEQ:RNASEQ:QUANTIFY_RSEM:BAM_SORT_SAMTOOLS:SAMTOOLS_INDEX (SRR3655794)	COMPLETED	0	2023-01-16 13:33:41.140	18.6s	15s	89.6%	2.8 MB	11 MB	1.5 GB	1.8 MB
200	98/cf7afa	751769	NFCORE_RNASEQ:RNASEQ:MARK_DUPLICATES_PICARD:PICARD_MARKDUPLICATES (SRR3655792)	COMPLETED	0	2023-01-16 13:27:19.828	7m 5s	6m 55s	119.9%	2.9 MB	11 MB	3 GB	1.6 GB
40	d0/cf58a9	751610	NFCORE_RNASEQ:RNASEQ:QUANTIFY_RSEM:RSEM_CALCULATEEXPRESSION (SRR3655796)	COMPLETED	0	2023-01-16 13:08:27.292	26m 2s	25m 48s	655.2%	20.3 GB	20.8 GB	113 GB	16.1 GB
